bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",12,15.1743,15.0708,0.0479390,0.000212920,0.0497000,0.000223142,0.0510459,0.000233384,0.0517386,0.000243388,0.0520287,0.000253639,56264.10617265069,0.00169861,0.00124892,4.28191,2.06404,1.98492,8711.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",13,15.1813,15.0692,0.0477549,0.000219924,0.0494907,0.000231826,0.0507946,0.000243895,0.0514580,0.000255938,0.0517237,0.000268412,56264.10619542991,0.00184377,0.00144833,4.23642,2.02575,1.96045,8692.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",14,15.1708,15.0706,0.0478210,0.000216329,0.0495417,0.000227355,0.0508493,0.000238500,0.0514945,0.000249502,0.0517585,0.000260883,56264.10621820914,0.00182519,0.00134917,4.22628,2.03725,1.96430,8718.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",15,15.1696,15.0712,0.0477854,0.000216046,0.0495337,0.000227066,0.0508719,0.000238201,0.0515360,0.000249166,0.0517835,0.000260452,56264.10624098837,0.00178754,0.00134308,4.18946,2.03351,1.95715,8759.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",16,15.1699,15.0751,0.0479772,0.000215861,0.0496851,0.000226679,0.0509881,0.000237612,0.0516478,0.000248408,0.0519134,0.000259543,56264.10626376759,0.00178714,0.00132976,4.20821,2.01932,1.95099,8741.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",17,15.1696,15.0658,0.0478687,0.000219838,0.0495695,0.000231619,0.0508887,0.000243645,0.0515580,0.000255627,0.0518291,0.000268037,56264.10628654681,0.00175882,0.00144077,4.26426,2.02180,1.98430,8683.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",18,15.1712,15.0678,0.0476736,0.000216948,0.0494015,0.000228194,0.0507412,0.000239611,0.0514260,0.000250909,0.0516940,0.000262549,56264.10630932604,0.00168064,0.00137302,4.17852,2.00936,1.97050,8742.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",19,15.1544,15.0521,0.0478761,0.000214841,0.0495711,0.000225451,0.0509240,0.000236256,0.0516129,0.000246866,0.0519178,0.000257808,56264.10633210526,0.00179308,0.00130563,4.18531,2.03063,1.97345,8795.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",20,15.1689,15.0746,0.0478818,0.000213677,0.0496639,0.000224144,0.0510396,0.000234663,0.0517500,0.000244950,0.0520434,0.000255487,56264.10635488449,0.00163415,0.00127298,4.22985,2.03436,1.97001,8735.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",21,15.1824,15.0770,0.0481418,0.000215255,0.0498904,0.000225912,0.0511953,0.000236598,0.0518590,0.000247125,0.0521260,0.000257962,56264.10637766371,0.00174391,0.00130578,4.26104,2.03819,1.95351,8709.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",22,15.1609,15.0941,0.0478097,0.000212189,0.0495051,0.000222198,0.0508191,0.000232276,0.0514934,0.000242128,0.0517596,0.000252210,56264.10640044294,0.00170931,0.00123353,4.25272,2.04568,1.96155,8679.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",23,15.1606,15.0956,0.0482920,0.000214074,0.0500128,0.000224343,0.0513388,0.000234686,0.0520161,0.000244822,0.0522771,0.000255206,56264.10642322216,0.00171965,0.00126468,4.28015,2.02249,1.97125,8722.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",24,15.1712,15.1044,0.0479103,0.000217019,0.0496542,0.000228190,0.0509836,0.000239483,0.0516781,0.000250678,0.0519648,0.000262215,56264.10644600139,0.00175739,0.00136489,4.31893,2.03276,1.97184,8625.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",25,15.1634,15.0891,0.0477827,0.000216848,0.0494797,0.000227970,0.0507919,0.000239269,0.0514550,0.000250454,0.0517103,0.000261989,56264.10646878061,0.00187426,0.00136547,4.22332,2.01000,1.95309,8700.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",26,15.1571,15.0837,0.0478521,0.000211608,0.0495488,0.000221465,0.0508905,0.000231418,0.0515846,0.000241114,0.0518600,0.000251008,56264.10649155983,0.00174914,0.00121389,4.22211,2.03333,1.96662,8734.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",27,15.1575,15.0806,0.0480333,0.000212763,0.0497502,0.000222841,0.0510944,0.000233007,0.0517747,0.000242918,0.0520373,0.000253053,56264.10651433906,0.00169266,0.00123881,4.22253,2.03600,1.95114,8747.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",28,15.1652,15.0894,0.0481356,0.000220205,0.0498625,0.000231989,0.0512006,0.000244004,0.0518922,0.000255977,0.0521545,0.000268333,56264.10653711828,0.00175152,0.00143902,4.22609,2.04298,1.96126,8769.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",29,15.1715,15.0819,0.0478393,0.000213575,0.0495850,0.000223980,0.0509193,0.000234434,0.0515999,0.000244676,0.0518728,0.000255184,56264.10655989751,0.00173506,0.00127212,4.29644,2.03842,1.96830,8640.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",30,15.1719,15.0814,0.0479445,0.000216463,0.0496846,0.000227488,0.0510248,0.000238646,0.0517356,0.000249699,0.0520374,0.000261081,56264.10658267673,0.00178688,0.00134776,4.28300,2.04451,1.97230,8690.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",31,15.1763,15.0857,0.0480238,0.000211257,0.0497619,0.000221009,0.0510757,0.000230727,0.0517482,0.000240181,0.0520210,0.000249844,56264.10660545596,0.00169513,0.00119518,4.23488,2.03624,1.94922,8721.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",32,15.1758,15.0671,0.0480333,0.000212994,0.0498152,0.000223222,0.0511759,0.000233457,0.0518867,0.000243455,0.0521792,0.000253674,56264.10662823518,0.00166533,0.00124647,4.24631,2.03571,1.98126,8751.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",33,15.1647,15.0537,0.0479132,0.000219406,0.0496437,0.000231114,0.0509916,0.000243049,0.0516555,0.000254877,0.0519270,0.000267130,56264.10665101441,0.00180244,0.00142765,4.18382,2.05446,1.96452,8806.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",34,15.1831,15.0438,0.0477149,0.000217404,0.0495036,0.000228837,0.0508484,0.000240361,0.0515203,0.000251754,0.0518120,0.000263553,56264.10667379363,0.00176391,0.00138287,4.21608,2.06324,1.97183,8748.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",35,15.1941,15.0434,0.0480140,0.000212678,0.0497937,0.000222851,0.0511000,0.000232950,0.0517457,0.000242803,0.0520335,0.000252973,56264.10669657285,0.00169971,0.00123683,4.18703,2.04299,1.96032,8794.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",36,15.1973,15.0313,0.0480266,0.000218671,0.0498489,0.000230311,0.0511799,0.000241990,0.0518232,0.000253544,0.0520949,0.000265541,56264.10671935208,0.00182635,0.00140240,4.22788,2.04435,1.94484,8753.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",37,15.2000,15.0391,0.0472542,0.000219256,0.0490619,0.000231364,0.0503655,0.000243530,0.0509933,0.000255631,0.0512587,0.000268229,56264.10674213131,0.00184557,0.00145054,4.26469,2.06398,1.99724,8611.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",38,15.2073,15.0385,0.0477351,0.000219427,0.0495996,0.000231435,0.0509354,0.000243444,0.0515960,0.000255369,0.0518792,0.000267751,56264.10676491053,0.00182722,0.00143524,4.28402,2.07599,1.98985,8682.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",39,15.2138,15.0245,0.0475037,0.000219557,0.0493899,0.000231740,0.0507077,0.000243875,0.0513414,0.000255932,0.0516157,0.000268487,56264.10678768975,0.00184687,0.00144780,4.29494,2.06185,1.99411,8616.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",40,15.1982,15.0159,0.0475148,0.000217947,0.0493295,0.000229645,0.0506374,0.000241359,0.0512521,0.000252941,0.0515124,0.000264995,56264.10681046898,0.00181764,0.00140547,4.21529,2.06174,1.97493,8696.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",41,15.2225,15.0302,0.0476018,0.000214538,0.0494872,0.000225509,0.0507760,0.000236262,0.0514071,0.000246843,0.0516848,0.000257808,56264.10683324820,0.00181260,0.00130995,4.26754,2.06343,1.94233,8622.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",42,15.2047,15.0329,0.0476417,0.000214537,0.0494784,0.000225416,0.0507843,0.000236186,0.0514148,0.000246756,0.0516747,0.000257689,56264.10685602743,0.00173825,0.00130755,4.25643,2.03827,1.95098,8633.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",43,15.1965,15.0242,0.0476031,0.000213523,0.0494094,0.000224134,0.0507238,0.000234674,0.0513540,0.000244975,0.0516126,0.000255613,56264.10687880666,0.00175228,0.00128092,4.24987,2.04035,1.96104,8639.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",44,15.1803,15.0266,0.0475037,0.000223298,0.0492897,0.000236173,0.0506438,0.000249291,0.0512920,0.000262379,0.0515785,0.000276034,56264.10690158587,0.00195406,0.00154241,4.21669,2.05917,2.00993,8744.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",45,15.1781,15.0200,0.0479652,0.000221352,0.0498216,0.000233684,0.0512430,0.000246190,0.0519160,0.000258538,0.0521920,0.000271352,56264.10692436510,0.00196238,0.00147512,4.24317,2.06971,1.98994,8794.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",46,15.1812,15.0189,0.0477155,0.000219988,0.0494791,0.000231984,0.0508074,0.000244149,0.0514307,0.000256208,0.0516877,0.000268760,56264.10694714433,0.00178204,0.00145002,4.16983,2.04314,1.95819,8761.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",47,15.1808,15.0300,0.0476517,0.000213647,0.0494453,0.000224239,0.0507959,0.000234836,0.0514395,0.000245153,0.0517097,0.000255802,56264.10696992355,0.00178463,0.00128261,4.19960,2.05042,1.98915,8757.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",48,15.1766,15.0289,0.0476014,0.000215525,0.0493681,0.000226538,0.0507154,0.000237644,0.0513461,0.000248509,0.0515946,0.000259742,56264.10699270278,0.00186130,0.00133718,4.10708,2.03918,1.95983,8834.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",49,15.1811,15.0392,0.0479121,0.000213143,0.0496609,0.000223420,0.0509834,0.000233713,0.0516308,0.000243752,0.0519097,0.000254105,56264.10701548200,0.00171734,0.00125575,4.14807,2.04447,1.95479,8826.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",50,15.1754,15.0298,0.0480348,0.000215646,0.0497989,0.000226481,0.0511533,0.000237411,0.0518087,0.000248112,0.0520835,0.000259168,56264.10703826122,0.00169711,0.00132068,4.17000,2.02781,1.96251,8813.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",51,15.1724,15.0218,0.0479464,0.000215195,0.0497286,0.000225994,0.0510937,0.000236866,0.0517366,0.000247467,0.0520105,0.000258432,56264.10706104045,0.00175440,0.00131223,4.15805,2.04554,1.96959,8844.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",52,15.1657,15.0119,0.0476822,0.000212696,0.0494640,0.000223025,0.0508516,0.000233409,0.0514889,0.000243414,0.0517542,0.000253724,56264.10708381968,0.00168339,0.00125448,4.17851,2.03944,1.96540,8757.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",53,15.1757,15.0216,0.0477732,0.000219669,0.0495393,0.000231563,0.0508961,0.000243652,0.0515413,0.000255608,0.0517998,0.000268015,56264.10710659889,0.00181107,0.00143989,4.13359,2.01902,1.95741,8822.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",54,15.1799,15.0399,0.0474466,0.000212269,0.0491772,0.000222532,0.0504977,0.000232832,0.0511582,0.000242896,0.0514425,0.000253256,56264.10712937812,0.00181139,0.00125317,4.13619,2.03159,1.96941,8774.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",55,15.1796,15.0348,0.0478581,0.000218972,0.0496047,0.000230636,0.0509399,0.000242477,0.0515903,0.000254206,0.0518619,0.000266376,56264.10715215735,0.00182673,0.00141812,4.13441,2.03116,1.95593,8842.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",56,15.1628,15.0329,0.0477513,0.000218798,0.0494590,0.000230411,0.0507848,0.000242250,0.0513959,0.000253934,0.0516336,0.000266071,56264.10717493657,0.00195653,0.00141816,4.14088,2.05351,1.95431,8824.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",57,14.8764,15.0322,0.0469999,0.000233161,0.0487202,0.000248347,0.0508394,0.000265106,0.0531699,0.000283095,0.0549015,0.000301309,56264.10719771580,0.00136057,0.00179015,4.80148,2.90737,1.85055,8819.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",58,15.1604,15.0260,0.0477406,0.000215859,0.0494514,0.000226791,0.0508027,0.000237915,0.0514393,0.000248801,0.0517049,0.000260069,56264.10722049502,0.00195310,0.00134048,4.13910,2.04773,1.96600,8837.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",59,15.1432,15.0204,0.0478341,0.000217562,0.0495489,0.000228854,0.0509516,0.000240444,0.0516092,0.000251787,0.0518929,0.000263542,56264.10724327424,0.00169255,0.00138236,4.11758,2.03218,1.96406,8869.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",60,15.1597,15.0298,0.0480443,0.000230852,0.0497206,0.000245007,0.0510408,0.000259659,0.0516613,0.000274437,0.0518962,0.000289879,56264.10726605347,0.00196622,0.00170228,4.12181,2.01160,1.94375,8860.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",61,15.1606,15.0313,0.0477802,0.000207271,0.0495705,0.000216267,0.0509985,0.000225223,0.0516960,0.000233655,0.0519956,0.000242191,56264.10728883270,0.00161401,0.00108384,4.17109,2.03571,1.98371,8813.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",62,15.1701,15.0246,0.0481874,0.000216396,0.0499194,0.000227284,0.0512600,0.000238312,0.0518873,0.000249108,0.0521259,0.000260263,56264.10731161192,0.00179486,0.00133439,4.12802,2.01281,1.95357,8866.56
"ch2/bcd/SPITZER_I2_46470400_0000_0000_1_bcd.fits",63,15.1597,15.0208,0.0477918,0.000211815,0.0495092,0.000221778,0.0508718,0.000231841,0.0515091,0.000241535,0.0517640,0.000251490,56264.10733439114,0.00176502,0.00122344,4.10661,2.03948,1.95761,8863.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",0,15.1525,15.0324,0.0473626,0.000215475,0.0490710,0.000226492,0.0504501,0.000237748,0.0511261,0.000248784,0.0513937,0.000260149,56264.10739700000,0.00175620,0.00134716,4.17343,2.04291,1.96775,8740.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",1,15.1521,15.0277,0.0479225,0.000220849,0.0496336,0.000232855,0.0510047,0.000245184,0.0516570,0.000257389,0.0519218,0.000270059,56264.10741977923,0.00171060,0.00146457,4.14454,2.02661,1.97066,8851.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",2,15.1443,15.0414,0.0478108,0.000216794,0.0495201,0.000227910,0.0509128,0.000239300,0.0515780,0.000250451,0.0518290,0.000261942,56264.10744255845,0.00180119,0.00136274,4.12724,2.03098,1.96846,8860.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",3,15.1648,15.0534,0.0479722,0.000217758,0.0496830,0.000229026,0.0510229,0.000240503,0.0517066,0.000251870,0.0519816,0.000263598,56264.10746533767,0.00182985,0.00138152,4.17201,2.03315,1.95666,8813.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",4,15.1769,15.0357,0.0478068,0.000213063,0.0495914,0.000223429,0.0509597,0.000233823,0.0516331,0.000243930,0.0519166,0.000254319,56264.10748811690,0.00164488,0.00125855,4.19070,2.04622,1.96405,8776.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",5,15.1728,15.0333,0.0480578,0.000213845,0.0498078,0.000224221,0.0511610,0.000234670,0.0518215,0.000244849,0.0521056,0.000255342,56264.10751089612,0.00164410,0.00126886,4.12140,2.03054,1.95343,8881.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",6,15.1645,15.0332,0.0478120,0.000218671,0.0495392,0.000230256,0.0508788,0.000242052,0.0515161,0.000253703,0.0517747,0.000265793,56264.10753367535,0.00191447,0.00141220,4.16964,2.04774,1.97679,8813.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",7,15.1706,15.0353,0.0481387,0.000216886,0.0498795,0.000227925,0.0512250,0.000239111,0.0518811,0.000250113,0.0521622,0.000261503,56264.10755645457,0.00184376,0.00135002,4.20082,2.04065,1.96777,8809.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",8,15.1595,15.0263,0.0480296,0.000222993,0.0497478,0.000235452,0.0511047,0.000248243,0.0517450,0.000260963,0.0519942,0.000274187,56264.10757923379,0.00196392,0.00151447,4.19312,2.03424,1.98913,8816.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",9,15.1732,15.0351,0.0482308,0.000218973,0.0500016,0.000230503,0.0513751,0.000242216,0.0520466,0.000253775,0.0523085,0.000265719,56264.10760201302,0.00181574,0.00140207,4.15646,2.01092,1.95928,8864.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",10,15.1872,15.0201,0.0475204,0.000217406,0.0493040,0.000228927,0.0506294,0.000240529,0.0512641,0.000251986,0.0515394,0.000263892,56264.10762479225,0.00189158,0.00139093,4.21360,2.03864,1.98668,8707.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",11,15.1578,15.0326,0.0480119,0.000212006,0.0497852,0.000222000,0.0511912,0.000232063,0.0518554,0.000241723,0.0521143,0.000251607,56264.10764757147,0.00182360,0.00121811,4.16293,2.03548,1.96705,8849.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",12,15.1520,15.0216,0.0476163,0.000215781,0.0493108,0.000226728,0.0506767,0.000237917,0.0513251,0.000248865,0.0516017,0.000260195,56264.10767035069,0.00188772,0.00134400,4.16313,2.06227,1.97824,8801.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",13,15.1664,15.0310,0.0474494,0.000209818,0.0492200,0.000219561,0.0506228,0.000229339,0.0513102,0.000238717,0.0515955,0.000248286,56264.10769312992,0.00183355,0.00118087,4.16370,2.05783,1.99514,8787.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",14,15.1625,15.0236,0.0478460,0.000210470,0.0496161,0.000220172,0.0510168,0.000229907,0.0517052,0.000239246,0.0520222,0.000248818,56264.10771590914,0.00175632,0.00118057,4.19919,2.06205,1.98249,8803.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",15,15.1478,15.0314,0.0475912,0.000215961,0.0493208,0.000227017,0.0507254,0.000238320,0.0513907,0.000249351,0.0516535,0.000260726,56264.10773868837,0.00191613,0.00135002,4.16908,2.03859,1.94869,8772.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",16,15.1487,15.0300,0.0483502,0.000209015,0.0500968,0.000218084,0.0515190,0.000227201,0.0522039,0.000235814,0.0524851,0.000244549,56264.10776146759,0.00169484,0.00110845,4.15203,2.01794,1.95804,8901.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",17,15.1522,15.0470,0.0477605,0.000218911,0.0494314,0.000230482,0.0507672,0.000242353,0.0514108,0.000254099,0.0516510,0.000266253,56264.10778424681,0.00189269,0.00142123,4.10635,2.00149,1.93687,8827.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",18,15.1493,15.0520,0.0478780,0.000212740,0.0495881,0.000222871,0.0509699,0.000233162,0.0516531,0.000243144,0.0519188,0.000253355,56264.10780702604,0.00182316,0.00124622,4.15638,2.02242,1.95696,8820.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",19,15.1432,15.0440,0.0482961,0.000212676,0.0500123,0.000222606,0.0514248,0.000232720,0.0521268,0.000242487,0.0524045,0.000252454,56264.10782980527,0.00172971,0.00122327,4.14954,2.03046,1.95682,8905.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",20,15.1365,15.0342,0.0480378,0.000211149,0.0497281,0.000220791,0.0511303,0.000230614,0.0518141,0.000240043,0.0520934,0.000249668,56264.10785258449,0.00175078,0.00119122,4.12050,2.02793,1.96645,8893.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",21,15.1433,15.0212,0.0477701,0.000219361,0.0494465,0.000231040,0.0508263,0.000243085,0.0514859,0.000254970,0.0517428,0.000267271,56264.10787536371,0.00188191,0.00143257,4.11136,2.00224,1.95659,8851.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",22,15.1379,15.0224,0.0480580,0.000222303,0.0497535,0.000234557,0.0511681,0.000247248,0.0518501,0.000259821,0.0521471,0.000272885,56264.10789814294,0.00186496,0.00149598,4.15429,2.02687,1.99077,8888.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",23,15.1481,15.0351,0.0478307,0.000221809,0.0495017,0.000234016,0.0508483,0.000246597,0.0514918,0.000259104,0.0517525,0.000272106,56264.10792092216,0.00192098,0.00149278,4.14186,2.03394,1.96795,8838.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",24,15.1477,15.0394,0.0480853,0.000223537,0.0498001,0.000236089,0.0511926,0.000249040,0.0518705,0.000261929,0.0521440,0.000275308,56264.10794370139,0.00199052,0.00152580,4.19469,2.05485,1.98718,8860.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",25,15.1521,15.0329,0.0481168,0.000235319,0.0498278,0.000250476,0.0511963,0.000266216,0.0518308,0.000282118,0.0520684,0.000298742,56264.10796648062,0.00211685,0.00180075,4.17440,2.03575,1.97026,8859.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",26,15.1593,15.0286,0.0476385,0.000215888,0.0493698,0.000226908,0.0507395,0.000238116,0.0513921,0.000249086,0.0516437,0.000260399,56264.10798925984,0.00191542,0.00134591,4.11959,2.05278,1.96027,8844.56
"ch2/bcd/SPITZER_I2_46470400_0001_0000_1_bcd.fits",27,15.1620,15.0174,0.0477535,0.000221770,0.0495234,0.000234154,0.0509245,0.000246835,0.0515826,0.000259380,0.0518567,0.000272420,56264.10801203906,0.00187451,0.00149495,4.17940,2.05193,1.99178,8815.56
