bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",17,15.1806,15.0936,0.0478453,0.000213036,0.0496003,0.000223325,0.0509076,0.000233592,0.0515868,0.000243675,0.0518667,0.000254020,56433.23876784681,0.00185004,0.00125636,4.32673,2.04446,1.97134,8593.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",18,15.1940,15.0970,0.0475790,0.000218764,0.0493622,0.000230553,0.0506521,0.000242391,0.0513188,0.000254208,0.0515761,0.000266419,56433.23879062604,0.00200174,0.00142568,4.33763,2.04643,1.97830,8551.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",19,15.1965,15.0882,0.0473070,0.000219003,0.0491059,0.000230991,0.0503903,0.000243005,0.0510433,0.000254997,0.0513181,0.000267438,56433.23881340527,0.00198239,0.00144397,4.36459,2.06592,1.96636,8482.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",20,15.1974,15.0767,0.0479758,0.000218505,0.0497619,0.000230057,0.0510462,0.000241626,0.0517125,0.000253163,0.0519962,0.000265112,56433.23883618449,0.00206372,0.00140178,4.27520,2.04738,1.97047,8702.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",21,15.2082,15.0873,0.0478664,0.000218425,0.0496559,0.000230014,0.0509100,0.000241572,0.0515647,0.000253129,0.0518505,0.000265120,56433.23885896371,0.00196956,0.00140442,4.39568,2.05401,1.95663,8508.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",22,15.2071,15.1026,0.0474525,0.000210704,0.0492515,0.000220694,0.0505057,0.000230459,0.0511786,0.000240062,0.0514831,0.000249925,56433.23888174294,0.00189876,0.00120809,4.39290,2.05684,1.96904,8450.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",23,15.2108,15.1128,0.0477579,0.000220063,0.0495758,0.000232123,0.0508279,0.000244144,0.0514868,0.000256215,0.0517665,0.000268746,56433.23890452216,0.00204610,0.00145181,4.41384,2.06427,1.99164,8501.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",24,15.2121,15.1137,0.0476196,0.000209262,0.0494282,0.000218839,0.0506882,0.000228136,0.0513658,0.000237219,0.0516645,0.000246495,56433.23892730139,0.00179118,0.00115636,4.39947,2.03747,1.95044,8432.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",25,15.2061,15.1163,0.0476437,0.000215511,0.0494514,0.000226556,0.0507018,0.000237472,0.0513552,0.000248325,0.0516373,0.000259550,56433.23895008062,0.00203415,0.00133587,4.55688,2.06156,1.99330,8302.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",26,15.1983,15.1248,0.0476025,0.000214923,0.0493981,0.000225825,0.0506660,0.000236629,0.0513264,0.000247337,0.0515991,0.000258377,56433.23897285984,0.00202624,0.00132203,4.48483,2.05902,2.00098,8392.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",27,15.2011,15.1233,0.0479911,0.000215189,0.0497880,0.000225973,0.0510480,0.000236638,0.0517148,0.000247222,0.0519942,0.000258129,56433.23899563906,0.00185160,0.00131143,4.47471,2.02895,1.97240,8403.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",28,15.2084,15.1238,0.0474780,0.000218556,0.0492613,0.000230339,0.0504935,0.000242080,0.0511574,0.000253880,0.0514553,0.000266129,56433.23901841829,0.00210890,0.00142511,4.49867,2.04341,2.00841,8350.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",29,15.1955,15.1261,0.0479044,0.000218567,0.0496924,0.000230163,0.0509559,0.000241744,0.0516282,0.000253333,0.0519064,0.000265319,56433.23904119751,0.00200449,0.00140702,4.47795,2.03509,1.97256,8411.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",30,15.1943,15.1227,0.0478105,0.000216838,0.0495951,0.000228077,0.0508774,0.000239300,0.0515774,0.000250505,0.0518908,0.000262080,56433.23906397673,0.00196269,0.00136445,4.48538,2.05630,1.99091,8420.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",31,15.1996,15.1152,0.0476212,0.000209400,0.0494155,0.000218990,0.0506737,0.000228327,0.0513238,0.000237417,0.0515885,0.000246702,56433.23908675596,0.00191447,0.00116009,4.44392,2.03655,1.97769,8402.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",32,15.2165,15.1277,0.0477008,0.000214201,0.0495517,0.000224977,0.0508053,0.000235519,0.0514584,0.000245955,0.0517273,0.000256707,56433.23910953518,0.00191490,0.00129735,4.52026,2.05094,1.97982,8330.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",33,15.2064,15.1326,0.0476146,0.000213742,0.0494273,0.000224390,0.0506767,0.000234853,0.0513551,0.000245244,0.0516464,0.000255936,56433.23913231441,0.00199850,0.00128849,4.48065,2.06131,1.97751,8382.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",34,15.1888,15.1130,0.0480036,0.000216451,0.0497744,0.000227488,0.0510429,0.000238496,0.0516827,0.000249404,0.0519376,0.000260676,56433.23915509364,0.00195660,0.00134524,4.40750,2.02350,1.95685,8486.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",35,15.2089,15.1127,0.0479089,0.000209603,0.0497566,0.000219190,0.0510311,0.000228452,0.0517001,0.000237464,0.0519934,0.000246675,56433.23917787286,0.00172164,0.00115118,4.49441,2.04214,1.98981,8395.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",36,15.2090,15.1106,0.0477882,0.000212157,0.0496140,0.000222375,0.0508763,0.000232361,0.0515561,0.000242209,0.0518654,0.000252338,56433.23920065208,0.00194326,0.00123413,4.45418,2.06657,1.98375,8457.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",37,15.2150,15.1180,0.0475404,0.000207446,0.0493987,0.000216708,0.0506754,0.000225582,0.0513708,0.000234192,0.0516789,0.000242933,56433.23922343131,0.00171566,0.00110365,4.44003,2.05844,1.94960,8393.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",38,15.2069,15.1087,0.0476058,0.000210747,0.0494225,0.000220703,0.0506856,0.000230412,0.0513501,0.000239928,0.0516470,0.000249701,56433.23924621053,0.00205283,0.00120163,4.47439,2.05427,1.97940,8400.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",39,15.2069,15.1053,0.0473100,0.000217867,0.0491005,0.000229580,0.0503470,0.000241250,0.0509967,0.000252926,0.0512909,0.000265057,56433.23926898975,0.00203160,0.00141430,4.40787,2.07438,1.96781,8429.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",40,15.2110,15.1054,0.0475277,0.000219774,0.0493334,0.000231848,0.0505670,0.000243872,0.0511990,0.000255935,0.0514686,0.000268481,56433.23929176898,0.00206393,0.00145453,4.47693,2.07726,1.99689,8389.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",41,15.2069,15.0968,0.0476359,0.000218615,0.0494419,0.000230374,0.0507016,0.000242091,0.0513458,0.000253794,0.0515976,0.000265908,56433.23931454821,0.00203107,0.00141986,4.41425,2.05107,1.95959,8444.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",42,15.2252,15.0965,0.0481087,0.000218770,0.0499754,0.000230447,0.0512253,0.000241961,0.0518819,0.000253485,0.0521626,0.000265433,56433.23933732743,0.00204982,0.00140302,4.48365,2.06231,1.98410,8468.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",43,15.2063,15.0953,0.0476087,0.000212100,0.0494277,0.000222374,0.0506903,0.000232431,0.0513387,0.000242307,0.0516051,0.000252453,56433.23936010666,0.00195187,0.00124175,4.43681,2.04965,1.98089,8428.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",44,15.2080,15.0962,0.0481626,0.000212357,0.0500000,0.000222462,0.0512913,0.000232352,0.0519600,0.000242032,0.0522478,0.000251969,56433.23938288588,0.00199666,0.00122142,4.43398,2.06389,1.97184,8533.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",45,15.2060,15.0958,0.0475515,0.000215574,0.0493571,0.000226668,0.0506348,0.000237680,0.0513085,0.000248617,0.0516020,0.000259913,56433.23940566510,0.00197056,0.00134227,4.39723,2.04559,1.97370,8470.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",46,15.2001,15.1069,0.0477235,0.000217117,0.0495256,0.000228484,0.0508025,0.000239804,0.0514741,0.000251081,0.0517585,0.000262737,56433.23942844433,0.00194454,0.00137634,4.41289,2.04471,1.97860,8470.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",47,15.1966,15.1112,0.0477620,0.000217027,0.0495282,0.000228304,0.0507888,0.000239568,0.0514582,0.000250811,0.0517419,0.000262435,56433.23945122356,0.00202743,0.00137171,4.39788,2.05447,1.96721,8500.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",48,15.2085,15.1118,0.0477650,0.000213610,0.0495555,0.000224125,0.0508070,0.000234490,0.0514597,0.000244734,0.0517215,0.000255272,56433.23947400278,0.00193457,0.00127714,4.39693,2.02544,1.96503,8469.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",49,15.1908,15.1034,0.0471596,0.000212721,0.0488577,0.000223161,0.0501020,0.000233590,0.0507717,0.000243932,0.0510653,0.000254583,56433.23949678200,0.00198979,0.00128124,4.37949,2.03912,1.98013,8413.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",50,15.1894,15.1137,0.0477417,0.000218469,0.0494873,0.000230057,0.0507426,0.000241692,0.0514084,0.000253345,0.0516779,0.000265399,56433.23951956123,0.00204928,0.00141096,4.37115,2.03869,1.97231,8519.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",51,15.1934,15.0949,0.0478841,0.000219629,0.0496713,0.000231484,0.0509605,0.000243391,0.0516171,0.000255273,0.0518893,0.000267595,56433.23954234045,0.00211844,0.00143524,4.41672,2.05506,1.97236,8512.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",52,15.2089,15.0921,0.0477435,0.000217350,0.0495602,0.000228790,0.0508372,0.000240166,0.0514988,0.000251494,0.0517758,0.000263213,56433.23956511968,0.00197490,0.00138120,4.38025,2.03254,1.98224,8513.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",53,15.2051,15.0866,0.0477177,0.000219297,0.0494896,0.000231128,0.0507148,0.000242939,0.0513205,0.000254750,0.0515624,0.000267033,56433.23958789890,0.00220768,0.00143367,4.36174,2.03237,1.96923,8514.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",54,15.2086,15.0949,0.0475182,0.000213805,0.0493025,0.000224473,0.0505472,0.000235003,0.0512072,0.000245450,0.0514857,0.000256216,56433.23961067812,0.00193061,0.00129434,4.36663,2.04698,1.96191,8484.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",55,15.2021,15.0896,0.0477905,0.000213796,0.0495734,0.000224326,0.0508406,0.000234743,0.0514989,0.000245025,0.0517803,0.000255619,56433.23963345735,0.00193129,0.00128166,4.38748,2.05728,1.97135,8509.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",56,15.2219,15.0919,0.0475820,0.000216021,0.0494065,0.000227240,0.0506399,0.000238291,0.0512809,0.000249304,0.0515557,0.000260711,56433.23965623658,0.00202769,0.00135259,4.37525,2.03395,1.97080,8482.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",57,15.2232,15.1028,0.0480881,0.000212058,0.0499648,0.000222195,0.0512214,0.000231995,0.0518735,0.000241613,0.0521414,0.000251484,56433.23967901580,0.00127809,0.00121585,4.45158,2.04980,1.97242,8473.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",58,15.2199,15.0985,0.0477327,0.000214261,0.0495790,0.000225033,0.0508174,0.000235558,0.0514443,0.000245967,0.0516976,0.000256714,56433.23970179502,0.00201212,0.00129704,4.42406,2.03874,1.96289,8443.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",59,15.2077,15.0964,0.0474294,0.000216542,0.0492403,0.000227932,0.0505184,0.000239260,0.0512061,0.000250566,0.0515021,0.000262242,56433.23972457425,0.00207590,0.00137346,4.42278,2.05792,1.98486,8448.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",60,15.2072,15.0959,0.0477291,0.000211368,0.0495341,0.000221389,0.0507898,0.000231182,0.0514272,0.000240762,0.0516879,0.000250598,56433.23974735347,0.00202943,0.00121430,4.41950,2.05850,1.98259,8471.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",61,15.1976,15.0954,0.0476210,0.000217827,0.0493758,0.000229337,0.0506244,0.000240857,0.0512637,0.000252358,0.0515177,0.000264266,56433.23977013270,0.00213357,0.00139925,4.35004,2.04920,1.96367,8523.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",62,15.1987,15.0860,0.0475077,0.000213168,0.0492991,0.000223697,0.0505944,0.000234137,0.0512671,0.000244411,0.0515615,0.000254990,56433.23979291192,0.00192761,0.00127730,4.32328,2.04825,1.98663,8562.56
"ch2/bcd/SPITZER_I2_46467328_0000_0000_1_bcd.fits",63,15.1988,15.1071,0.0476162,0.000217655,0.0493824,0.000229140,0.0506367,0.000240619,0.0513077,0.000252107,0.0515890,0.000263985,56433.23981569114,0.00204801,0.00139543,4.39741,2.05948,1.98353,8491.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",0,15.2039,15.1111,0.0472850,0.000214271,0.0490471,0.000225123,0.0502753,0.000235869,0.0509231,0.000246560,0.0512061,0.000257616,56433.23987740000,0.00206053,0.00131821,4.49265,2.05258,1.98791,8332.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",1,15.2092,15.1090,0.0473652,0.000218582,0.0492169,0.000230535,0.0504931,0.000242407,0.0511582,0.000254279,0.0514459,0.000266592,56433.23990017923,0.00197272,0.00143009,4.54577,2.07062,1.99936,8301.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",2,15.2201,15.0968,0.0476637,0.000211228,0.0495166,0.000221329,0.0507808,0.000231134,0.0514443,0.000240755,0.0517376,0.000250639,56433.23992295846,0.00193410,0.00121299,4.45346,2.06354,1.96469,8420.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",3,15.2221,15.1109,0.0472546,0.000210104,0.0491177,0.000220147,0.0503822,0.000229861,0.0510590,0.000239392,0.0513480,0.000249144,56433.23994573767,0.00188820,0.00120072,4.48867,2.06665,1.97108,8319.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",4,15.2185,15.1151,0.0475766,0.000211446,0.0494339,0.000221647,0.0506966,0.000231553,0.0513714,0.000241303,0.0516552,0.000251294,56433.23996851690,0.00193238,0.00122379,4.54718,2.06947,1.98068,8301.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",5,15.2204,15.1199,0.0472930,0.000217004,0.0491454,0.000228630,0.0503746,0.000240067,0.0510107,0.000251501,0.0512705,0.000263349,56433.23999129613,0.00205698,0.00139180,4.50026,2.05630,1.96079,8287.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",6,15.2231,15.1234,0.0479558,0.000211890,0.0498018,0.000221996,0.0510385,0.000231784,0.0516992,0.000241434,0.0519770,0.000251334,56433.24001407535,0.00184235,0.00121794,4.53339,2.03262,1.96479,8322.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",7,15.2134,15.1158,0.0480436,0.000212753,0.0498806,0.000223003,0.0511231,0.000232976,0.0517655,0.000242792,0.0520407,0.000252900,56433.24003685457,0.00191860,0.00123938,4.53488,2.04428,1.97812,8356.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",8,15.2121,15.1219,0.0480610,0.000213572,0.0498932,0.000224000,0.0511608,0.000234218,0.0518548,0.000244337,0.0521672,0.000254741,56433.24005963380,0.00193309,0.00126230,4.44634,2.04808,1.97608,8487.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",9,15.2108,15.1086,0.0473589,0.000211746,0.0491575,0.000222027,0.0504021,0.000232100,0.0510707,0.000242053,0.0513600,0.000252281,56433.24008241302,0.00200348,0.00124327,4.44489,2.06279,1.98937,8395.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",10,15.1996,15.0910,0.0477809,0.000218200,0.0495954,0.000229810,0.0508898,0.000241402,0.0515561,0.000252942,0.0518367,0.000264886,56433.24010519225,0.00216642,0.00140269,4.46019,2.08618,1.99434,8479.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",11,15.2042,15.1078,0.0477117,0.000212448,0.0494939,0.000222700,0.0507446,0.000232786,0.0514123,0.000242747,0.0516945,0.000252978,56433.24012797148,0.00205899,0.00124633,4.44369,2.05394,1.97030,8435.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",12,15.2019,15.1143,0.0473124,0.000215111,0.0491143,0.000226209,0.0503988,0.000237240,0.0510915,0.000248213,0.0514064,0.000259546,56433.24015075069,0.00199498,0.00134002,4.48058,2.07652,1.98639,8355.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",13,15.2054,15.1090,0.0479899,0.000215612,0.0498059,0.000226531,0.0510839,0.000237340,0.0517616,0.000248069,0.0520510,0.000259132,56433.24017352992,0.00203812,0.00132277,4.50057,2.06005,1.97695,8418.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",14,15.2048,15.1087,0.0475159,0.000218754,0.0492791,0.000230540,0.0505168,0.000242330,0.0511685,0.000254161,0.0514508,0.000266444,56433.24019630915,0.00214310,0.00142813,4.44618,2.04931,1.97917,8400.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",15,15.2031,15.1065,0.0478185,0.000217454,0.0496375,0.000228881,0.0509225,0.000240250,0.0516158,0.000251601,0.0519187,0.000263327,56433.24021908837,0.00206698,0.00138116,4.48472,2.05430,1.97933,8425.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",16,15.2054,15.1031,0.0474100,0.000218714,0.0491785,0.000230548,0.0504154,0.000242379,0.0510505,0.000254230,0.0513104,0.000266531,56433.24024186760,0.00214206,0.00143161,4.40109,2.04507,1.99445,8435.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",17,15.2185,15.1088,0.0476782,0.000220304,0.0495457,0.000232531,0.0508171,0.000244675,0.0514856,0.000256863,0.0517643,0.000269502,56433.24026464682,0.00203617,0.00146132,4.50942,2.06754,1.98035,8363.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",18,15.2339,15.1061,0.0475220,0.000212997,0.0494152,0.000223647,0.0506505,0.000233943,0.0513200,0.000244163,0.0516243,0.000254704,56433.24028742604,0.00201883,0.00127129,4.50443,2.08152,1.96629,8346.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",19,15.2150,15.1036,0.0473806,0.000215704,0.0492139,0.000226958,0.0504791,0.000238075,0.0511497,0.000249146,0.0514407,0.000260589,56433.24031020527,0.00208489,0.00135306,4.48303,2.06478,1.97858,8355.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",20,15.2025,15.1104,0.0475666,0.000210112,0.0493950,0.000219954,0.0506855,0.000229557,0.0513712,0.000238938,0.0516646,0.000248522,56433.24033298450,0.00207330,0.00118458,4.49624,2.07726,1.99426,8389.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",21,15.1923,15.1172,0.0477645,0.000216079,0.0495533,0.000227170,0.0508423,0.000238230,0.0515287,0.000249226,0.0518104,0.000260552,56433.24035576372,0.00199206,0.00134591,4.43537,2.02955,1.97460,8442.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",22,15.1788,15.1090,0.0474700,0.000217854,0.0492106,0.000229418,0.0505082,0.000241094,0.0511982,0.000252750,0.0515021,0.000264813,56433.24037854294,0.00214656,0.00140652,4.43973,2.07369,1.99902,8454.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",23,15.1858,15.1139,0.0475665,0.000209286,0.0493227,0.000218812,0.0506244,0.000228219,0.0513214,0.000237376,0.0516031,0.000246679,56433.24040132217,0.00200452,0.00115945,4.42153,2.06122,1.98484,8454.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",24,15.1960,15.1131,0.0478610,0.000219874,0.0496340,0.000231774,0.0509039,0.000243726,0.0515736,0.000255708,0.0518584,0.000268134,56433.24042410139,0.00211760,0.00144257,4.38888,2.04014,1.97016,8520.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",25,15.2003,15.0963,0.0476197,0.000218600,0.0493908,0.000230314,0.0506588,0.000242060,0.0513152,0.000253797,0.0515883,0.000265961,56433.24044688062,0.00211168,0.00141966,4.41681,2.03942,1.98962,8455.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",26,15.2053,15.0987,0.0477269,0.000212814,0.0495736,0.000223245,0.0508718,0.000233482,0.0515531,0.000243543,0.0518397,0.000253867,56433.24046965984,0.00198921,0.00125665,4.41507,2.05464,1.97690,8482.56
"ch2/bcd/SPITZER_I2_46467328_0001_0000_1_bcd.fits",27,15.2049,15.0907,0.0475468,0.000213478,0.0493644,0.000224104,0.0506528,0.000234592,0.0513360,0.000244949,0.0516405,0.000255614,56433.24049243906,0.00190373,0.00128425,4.39672,2.05629,1.97619,8474.56
