bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",10,15.1698,15.0246,0.0474797,0.000216033,0.0492547,0.000227235,0.0506395,0.000238587,0.0513003,0.000249701,0.0515728,0.000261189,56404.51411819224,0.00172335,0.00135649,4.19868,2.04230,1.98516,8728.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",11,15.1807,15.0313,0.0477214,0.000213136,0.0495027,0.000223555,0.0508537,0.000233985,0.0515100,0.000244137,0.0517704,0.000254570,56404.51414097147,0.00177604,0.00126477,4.23054,2.05411,1.95921,8709.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",12,15.1788,15.0249,0.0475061,0.000216096,0.0492846,0.000227306,0.0506328,0.000238605,0.0512821,0.000249709,0.0515627,0.000261215,56404.51416375069,0.00173952,0.00135701,4.19666,2.04693,1.97331,8727.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",13,15.1939,15.0259,0.0477090,0.000209365,0.0495308,0.000218961,0.0508862,0.000228412,0.0515440,0.000237472,0.0518082,0.000246717,56404.51418652992,0.00167834,0.00115308,4.19427,2.02845,1.94267,8727.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",14,15.1963,15.0141,0.0474077,0.000215901,0.0492291,0.000227185,0.0505648,0.000238471,0.0512069,0.000249572,0.0514823,0.000261080,56404.51420930914,0.00173865,0.00135565,4.23651,2.04353,1.97753,8654.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",15,15.1754,15.0135,0.0475468,0.000220872,0.0493237,0.000233162,0.0506666,0.000245642,0.0512781,0.000258000,0.0515405,0.000270895,56404.51423208837,0.00181235,0.00148014,4.19618,2.03755,1.97031,8714.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",16,15.1967,15.0203,0.0478554,0.000219526,0.0496967,0.000231471,0.0510585,0.000243495,0.0517270,0.000255408,0.0520178,0.000267779,56404.51425486759,0.00192035,0.00143215,4.22064,2.07246,1.98078,8787.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",17,15.1908,14.9945,0.0475945,0.000220951,0.0494474,0.000233355,0.0508071,0.000245850,0.0514344,0.000258221,0.0517274,0.000271147,56404.51427764681,0.00185427,0.00148020,4.30257,2.06831,1.98784,8631.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",18,15.1929,14.9977,0.0473318,0.000211578,0.0492218,0.000221994,0.0506278,0.000232300,0.0512635,0.000242184,0.0515244,0.000252361,56404.51430042604,0.00180987,0.00123835,4.29864,2.05740,1.97276,8575.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",19,15.1871,14.9925,0.0477669,0.000210505,0.0496083,0.000220378,0.0509634,0.000230101,0.0515570,0.000239369,0.0517980,0.000248919,56404.51432320527,0.00168290,0.00118480,4.23304,2.03526,1.96188,8689.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",20,15.1683,15.0027,0.0479298,0.000215425,0.0497309,0.000226305,0.0511394,0.000237294,0.0517769,0.000247936,0.0520404,0.000258936,56404.51434598449,0.00168785,0.00132036,4.20960,2.03433,1.98517,8775.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",21,15.1767,15.0084,0.0473212,0.000215951,0.0491545,0.000227306,0.0505557,0.000238745,0.0512029,0.000249909,0.0514727,0.000261470,56404.51436876371,0.00183892,0.00136088,4.24267,2.05397,1.98935,8669.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",22,15.1711,15.0008,0.0477370,0.000218053,0.0495436,0.000229648,0.0509432,0.000241398,0.0515597,0.000252865,0.0518049,0.000264769,56404.51439154294,0.00187506,0.00139967,4.21309,2.04648,1.97041,8743.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",23,15.1842,14.9941,0.0477968,0.000208841,0.0496338,0.000218294,0.0510075,0.000227586,0.0516300,0.000236384,0.0519066,0.000245422,56404.51441432216,0.00164145,0.00113217,4.19464,2.03980,1.94649,8738.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",24,15.1779,14.9920,0.0473723,0.000213383,0.0491953,0.000224098,0.0505685,0.000234808,0.0511858,0.000245172,0.0514595,0.000255919,56404.51443710139,0.00188839,0.00128792,4.24405,2.04925,1.99346,8664.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",25,15.1868,14.9940,0.0475523,0.000223682,0.0493694,0.000236677,0.0507276,0.000249880,0.0513443,0.000263015,0.0516128,0.000276750,56404.51445988061,0.00189510,0.00154934,4.24042,2.05587,1.97909,8688.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",26,15.1950,14.9814,0.0475862,0.000215434,0.0494312,0.000226563,0.0507620,0.000237630,0.0513548,0.000248430,0.0516223,0.000259684,56404.51448265983,0.00176744,0.00133489,4.24988,2.03648,1.95776,8640.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",27,15.1782,15.0071,0.0475330,0.000211948,0.0493516,0.000222240,0.0507465,0.000232527,0.0514068,0.000242448,0.0516860,0.000252652,56404.51450543906,0.00168994,0.00123919,4.28670,2.07213,1.99673,8644.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",28,15.1941,15.0091,0.0475668,0.000211872,0.0493977,0.000222150,0.0507637,0.000232355,0.0514151,0.000242224,0.0516954,0.000252386,56404.51452821829,0.00168760,0.00123535,4.20071,2.04172,1.96076,8716.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",29,15.1909,15.0122,0.0476520,0.000220020,0.0495160,0.000232207,0.0508931,0.000244475,0.0515242,0.000256576,0.0517935,0.000269178,56404.51455099751,0.00178086,0.00145349,4.23579,2.04670,1.99077,8717.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",30,15.2022,15.0062,0.0473381,0.000214057,0.0491856,0.000224980,0.0505100,0.000235799,0.0511072,0.000246336,0.0513594,0.000257271,56404.51457377673,0.00173260,0.00130884,4.23785,2.03372,1.95784,8599.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",31,15.2143,14.9928,0.0474432,0.000209593,0.0493372,0.000219487,0.0506773,0.000229102,0.0512872,0.000238297,0.0515586,0.000247778,56404.51459655596,0.00170857,0.00117439,4.29422,2.05502,1.96040,8567.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",32,15.2192,14.9950,0.0473118,0.000215973,0.0492164,0.000227444,0.0505173,0.000238728,0.0511013,0.000249803,0.0513674,0.000261361,56404.51461933518,0.00183352,0.00136238,4.28633,2.04836,1.96095,8556.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",33,15.2144,14.9992,0.0474368,0.000209555,0.0493468,0.000219474,0.0506933,0.000229098,0.0513228,0.000238322,0.0516066,0.000247822,56404.51464211441,0.00163746,0.00117313,4.22479,2.05200,1.95439,8653.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",34,15.2085,14.9927,0.0471329,0.000215689,0.0490227,0.000227160,0.0503503,0.000238512,0.0509315,0.000249608,0.0511842,0.000261178,56404.51466489364,0.00184714,0.00136223,4.27147,2.05299,1.98845,8571.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",35,15.2107,14.9890,0.0475285,0.000219418,0.0494554,0.000231622,0.0508174,0.000243771,0.0514246,0.000255733,0.0516908,0.000268219,56404.51468767285,0.00184925,0.00144318,4.26361,2.05444,1.97636,8656.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",36,15.2032,14.9960,0.0475090,0.000219386,0.0493800,0.000231499,0.0507197,0.000243613,0.0513284,0.000255571,0.0515999,0.000268053,56404.51471045208,0.00188072,0.00144374,4.30210,2.07311,1.97055,8603.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",37,15.2001,15.0112,0.0475606,0.000216598,0.0494514,0.000228082,0.0508154,0.000239507,0.0514485,0.000250703,0.0517117,0.000262316,56404.51473323131,0.00181020,0.00136760,4.28373,2.06180,1.96141,8629.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",38,15.2083,15.0149,0.0473296,0.000218327,0.0491902,0.000230270,0.0505091,0.000242183,0.0511319,0.000253976,0.0513949,0.000266247,56404.51475601053,0.00185145,0.00142337,4.28380,2.06085,1.98340,8590.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",39,15.2089,15.0058,0.0475470,0.000217676,0.0494613,0.000229446,0.0508099,0.000241118,0.0514277,0.000252591,0.0516923,0.000264525,56404.51477878975,0.00181329,0.00139744,4.28118,2.05465,1.96573,8621.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",40,15.2269,15.0093,0.0477008,0.000221467,0.0496449,0.000234085,0.0509680,0.000246607,0.0515882,0.000259064,0.0518668,0.000272079,56404.51480156898,0.00199267,0.00148831,4.31739,2.07746,1.96558,8629.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",41,15.2193,14.9976,0.0476405,0.000211018,0.0495569,0.000221195,0.0508788,0.000231063,0.0514808,0.000240564,0.0517483,0.000250391,56404.51482434820,0.00175355,0.00120656,4.26334,2.05368,1.96420,8640.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",42,15.2107,14.9952,0.0475579,0.000218403,0.0494656,0.000230325,0.0508194,0.000242185,0.0514299,0.000253844,0.0516984,0.000265997,56404.51484712743,0.00177647,0.00141611,4.30433,2.06806,1.99272,8610.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",43,15.1900,15.0070,0.0474471,0.000213598,0.0492797,0.000224342,0.0506453,0.000235058,0.0512637,0.000245444,0.0515186,0.000256188,56404.51486990666,0.00175004,0.00129041,4.25436,2.03653,1.97485,8626.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",44,15.1827,14.9871,0.0473620,0.000219043,0.0492170,0.000231127,0.0505898,0.000243285,0.0511868,0.000255221,0.0514216,0.000267649,56404.51489268587,0.00186901,0.00144056,4.20763,2.04724,1.96239,8673.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",45,15.1899,14.9935,0.0476315,0.000210316,0.0494847,0.000220229,0.0508477,0.000229984,0.0514828,0.000239333,0.0517653,0.000248961,56404.51491546510,0.00167110,0.00118607,4.22511,2.05433,1.98401,8717.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",46,15.1770,14.9842,0.0477173,0.000211926,0.0494998,0.000222062,0.0508612,0.000232193,0.0514672,0.000241920,0.0517375,0.000251988,56404.51493824433,0.00162702,0.00122997,4.10575,2.02055,1.97349,8828.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",47,15.1615,14.9844,0.0472978,0.000212642,0.0490854,0.000223151,0.0504718,0.000233715,0.0510759,0.000243867,0.0513315,0.000254375,56404.51496102355,0.00176000,0.00127148,4.18491,2.04815,1.99381,8714.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",48,15.1819,15.0023,0.0476529,0.000211447,0.0494917,0.000221595,0.0508870,0.000231689,0.0515209,0.000241356,0.0517913,0.000251316,56404.51498380277,0.00161855,0.00121863,4.17930,2.02531,1.96087,8736.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",49,15.1808,14.9945,0.0476433,0.000213589,0.0494500,0.000224197,0.0508095,0.000234804,0.0514194,0.000245069,0.0516961,0.000255728,56404.51500658200,0.00181166,0.00128089,4.24452,2.05101,1.97918,8692.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",50,15.1766,15.0075,0.0476774,0.000218085,0.0494850,0.000229729,0.0508782,0.000241524,0.0515328,0.000253111,0.0518043,0.000265122,56404.51502936122,0.00181917,0.00140207,4.22001,2.06324,1.98567,8752.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",51,15.1710,14.9987,0.0471569,0.000215425,0.0489600,0.000226676,0.0503508,0.000238034,0.0509700,0.000249076,0.0512177,0.000260514,56404.51505214045,0.00183875,0.00135508,4.14479,2.04143,1.96484,8725.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",52,15.1678,14.9936,0.0475140,0.000222428,0.0492611,0.000235036,0.0506060,0.000247914,0.0511886,0.000260662,0.0514393,0.000274002,56404.51507491968,0.00190191,0.00152108,4.10843,2.03710,1.97282,8824.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",53,15.1719,14.9832,0.0474738,0.000215121,0.0492478,0.000226111,0.0506112,0.000237201,0.0512251,0.000247994,0.0514796,0.000259184,56404.51509769890,0.00177125,0.00133193,4.11921,2.01315,1.96830,8784.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",54,15.1705,14.9869,0.0476063,0.000218659,0.0494090,0.000230455,0.0507879,0.000242401,0.0513994,0.000254113,0.0516599,0.000266310,56404.51512047812,0.00186690,0.00142074,4.23168,2.03132,1.98940,8696.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",55,15.1765,14.9907,0.0474943,0.000215653,0.0493109,0.000226831,0.0507000,0.000238090,0.0513213,0.000249041,0.0515945,0.000260420,56404.51514325735,0.00178286,0.00134503,4.22444,2.03747,1.97493,8681.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",56,15.1729,14.9915,0.0480761,0.000218282,0.0499300,0.000229852,0.0513563,0.000241538,0.0520181,0.000252962,0.0523216,0.000264831,56404.51516603657,0.00176603,0.00139044,4.26663,2.05669,2.01060,8782.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",57,15.1780,15.0027,0.0477806,0.000215038,0.0496029,0.000225942,0.0509917,0.000236891,0.0516203,0.000247511,0.0518677,0.000258483,56404.51518881580,0.00111993,0.00131556,4.18492,2.04225,1.94946,8768.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",58,15.1653,15.0026,0.0473475,0.000221958,0.0490811,0.000234507,0.0504355,0.000247354,0.0510553,0.000260097,0.0513093,0.000273375,56404.51521159502,0.00193495,0.00151663,4.12373,2.04269,1.97320,8790.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",59,15.1609,14.9927,0.0478446,0.000210216,0.0496443,0.000219907,0.0510530,0.000229586,0.0516695,0.000238740,0.0519254,0.000248145,56404.51523437424,0.00177190,0.00117294,4.16056,2.02930,1.95723,8801.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",60,15.1776,14.9936,0.0477634,0.000216629,0.0495882,0.000227922,0.0509695,0.000239284,0.0515746,0.000250344,0.0518304,0.000261845,56404.51525715347,0.00171237,0.00135939,4.17711,2.02610,1.96407,8765.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",61,15.1794,14.9809,0.0474916,0.000209195,0.0493397,0.000218899,0.0507320,0.000228475,0.0513544,0.000237551,0.0516246,0.000246883,56404.51527993270,0.00173881,0.00115931,4.23573,2.05716,1.99848,8681.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",62,15.1787,14.9740,0.0477169,0.000213898,0.0495547,0.000224588,0.0509300,0.000235252,0.0515358,0.000245546,0.0518064,0.000256233,56404.51530271192,0.00172968,0.00128661,4.24308,2.03694,1.99006,8689.56
"ch2/bcd/SPITZER_I2_46468864_0000_0000_1_bcd.fits",63,15.1731,14.9763,0.0476142,0.000216967,0.0494369,0.000228398,0.0508400,0.000239946,0.0514773,0.000251214,0.0517591,0.000262920,56404.51532549114,0.00185392,0.00137564,4.25651,2.05300,1.98728,8695.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",0,15.1699,14.9740,0.0472892,0.000216301,0.0491074,0.000227723,0.0505011,0.000239248,0.0511037,0.000250454,0.0513476,0.000262093,56404.51538700000,0.00195626,0.00137221,4.22131,2.03537,1.96643,8661.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",1,15.1693,14.9687,0.0471785,0.000209004,0.0490345,0.000218824,0.0504588,0.000228556,0.0510921,0.000237759,0.0513360,0.000247167,56404.51540977923,0.00154146,0.00117028,4.22230,2.02886,1.95436,8611.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",2,15.1837,14.9601,0.0475466,0.000218664,0.0494277,0.000230610,0.0508055,0.000242578,0.0514081,0.000254305,0.0516647,0.000266528,56404.51543255845,0.00183971,0.00142341,4.27203,2.04437,1.99745,8651.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",3,15.2027,14.9681,0.0474079,0.000210279,0.0493303,0.000220404,0.0507030,0.000230276,0.0513211,0.000239710,0.0515911,0.000249441,56404.51545533767,0.00170611,0.00119638,4.28922,2.05553,1.97657,8586.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",4,15.2071,14.9618,0.0477812,0.000215515,0.0497265,0.000226725,0.0510931,0.000237753,0.0517020,0.000248474,0.0519901,0.000259645,56404.51547811690,0.00178479,0.00132871,4.30352,2.05745,1.99451,8652.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",5,15.2113,14.9734,0.0473663,0.000216437,0.0493028,0.000228045,0.0506404,0.000239483,0.0512301,0.000250674,0.0514906,0.000262345,56404.51550089612,0.00192585,0.00137189,4.35115,2.06650,1.99844,8530.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",6,15.2122,14.9643,0.0476234,0.000213899,0.0496317,0.000224906,0.0510111,0.000235612,0.0516181,0.000245948,0.0518996,0.000256695,56404.51552367535,0.00179689,0.00129106,4.41896,2.09052,2.00061,8514.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",7,15.2113,14.9791,0.0473461,0.000214429,0.0492876,0.000225590,0.0506484,0.000236557,0.0512593,0.000247218,0.0515208,0.000258282,56404.51554645457,0.00176914,0.00131827,4.32843,2.07460,1.98085,8541.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",8,15.2071,14.9737,0.0469303,0.000218334,0.0488789,0.000230600,0.0502561,0.000242791,0.0508682,0.000254770,0.0511360,0.000267262,56404.51556923379,0.00192266,0.00144051,4.40175,2.08555,1.96897,8403.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",9,15.2108,14.9616,0.0474176,0.000214998,0.0493511,0.000226239,0.0506878,0.000237273,0.0512756,0.000248016,0.0515338,0.000259199,56404.51559201302,0.00184435,0.00133113,4.29499,2.03756,1.98647,8571.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",10,15.2061,14.9577,0.0477499,0.000216130,0.0497114,0.000227522,0.0510769,0.000238721,0.0516810,0.000249626,0.0519602,0.000260991,56404.51561479225,0.00182626,0.00134696,4.29939,2.05266,1.99992,8643.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",11,15.2121,14.9554,0.0471018,0.000213161,0.0490626,0.000224162,0.0504149,0.000234895,0.0510260,0.000245305,0.0513181,0.000256132,56404.51563757147,0.00185751,0.00129540,4.39703,2.06915,1.98185,8422.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",12,15.2363,14.9588,0.0471411,0.000220693,0.0491541,0.000233483,0.0504547,0.000246025,0.0510313,0.000258467,0.0513144,0.000271530,56404.51566035069,0.00193356,0.00149279,4.38246,2.06307,2.02381,8459.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",13,15.2183,14.9403,0.0476454,0.000215202,0.0496931,0.000226554,0.0510471,0.000237528,0.0516209,0.000248155,0.0518805,0.000259236,56404.51568312992,0.00181257,0.00132729,4.46686,2.07746,1.99797,8425.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",14,15.2174,14.9405,0.0473244,0.000212214,0.0493428,0.000222976,0.0506873,0.000233327,0.0512752,0.000243296,0.0515595,0.000253671,56404.51570590914,0.00176574,0.00125845,4.41218,2.05648,2.01109,8430.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",15,15.2101,14.9305,0.0471649,0.000213127,0.0491849,0.000224181,0.0505393,0.000234865,0.0511312,0.000245189,0.0514076,0.000255931,56404.51572868837,0.00178826,0.00129197,4.43181,2.06901,2.00082,8383.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",16,15.2172,14.9381,0.0473726,0.000213635,0.0493883,0.000224701,0.0507466,0.000235417,0.0513514,0.000245792,0.0516338,0.000256578,56404.51575146760,0.00179854,0.00129641,4.39088,2.05589,1.99549,8462.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",17,15.2030,14.9373,0.0471545,0.000216331,0.0491154,0.000228041,0.0504779,0.000239575,0.0510665,0.000250821,0.0513202,0.000262538,56404.51577424681,0.00189662,0.00137947,4.37437,2.05310,2.00779,8455.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",18,15.1935,14.9336,0.0473441,0.000217739,0.0492942,0.000229662,0.0506632,0.000241461,0.0512435,0.000252978,0.0515005,0.000265002,56404.51579702604,0.00190190,0.00140896,4.29840,2.02916,2.00352,8565.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",19,15.1983,14.9441,0.0474673,0.000215101,0.0494089,0.000226350,0.0507700,0.000237413,0.0513431,0.000248124,0.0515856,0.000259273,56404.51581980527,0.00182201,0.00133218,4.25603,2.02292,1.98868,8617.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",20,15.1902,14.9486,0.0475271,0.000218766,0.0493977,0.000230716,0.0507243,0.000242628,0.0512907,0.000254322,0.0515414,0.000266553,56404.51584258449,0.00194978,0.00142796,4.25818,2.03359,2.00195,8631.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",21,15.1785,14.9629,0.0475929,0.000218172,0.0494524,0.000229950,0.0508380,0.000241785,0.0514504,0.000253365,0.0517253,0.000265439,56404.51586536371,0.00198959,0.00140855,4.31204,2.04861,2.01179,8628.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",22,15.1699,14.9588,0.0476193,0.000220776,0.0494540,0.000233100,0.0508296,0.000245564,0.0514178,0.000257819,0.0516669,0.000270625,56404.51588814294,0.00194059,0.00147472,4.24095,2.04226,1.99083,8691.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",23,15.1723,14.9564,0.0476332,0.000212926,0.0494942,0.000223464,0.0508884,0.000233945,0.0514990,0.000244009,0.0517557,0.000254418,56404.51591092216,0.00180825,0.00126298,4.23288,2.03507,1.98204,8690.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",24,15.1758,14.9710,0.0474088,0.000220217,0.0492157,0.000232466,0.0505661,0.000244858,0.0511566,0.000257075,0.0514201,0.000269853,56404.51593370139,0.00191320,0.00146920,4.23675,2.06062,1.97986,8657.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",25,15.1828,14.9654,0.0473262,0.000217750,0.0492167,0.000229602,0.0506163,0.000241480,0.0512330,0.000253086,0.0515026,0.000265172,56404.51595648062,0.00191057,0.00140897,4.31366,2.05231,2.00691,8576.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",26,15.1953,14.9787,0.0477318,0.000217470,0.0496279,0.000229083,0.0510032,0.000240662,0.0516078,0.000251971,0.0518753,0.000263759,56404.51597925984,0.00192771,0.00138336,4.24636,2.05730,1.99294,8707.56
"ch2/bcd/SPITZER_I2_46468864_0001_0000_1_bcd.fits",27,15.1963,14.9690,0.0476428,0.000214958,0.0495388,0.000226030,0.0508980,0.000236985,0.0515026,0.000247630,0.0517632,0.000258689,56404.51600203906,0.00184679,0.00131919,4.23828,2.04072,1.96107,8673.56
