bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",41,15.2019,15.1024,0.0474742,0.000215555,0.0492463,0.000226633,0.0504946,0.000237644,0.0511468,0.000248602,0.0514178,0.000259924,56433.24230904820,0.00217683,0.00134477,4.37501,2.05756,1.96463,8478.56,0.364904,0.645377,1.37185,2.97995,1.59470,3.89880,1.99169,1.11476,0.636630,0.854440,2.89209,3.03655,1.68813,3.21820,1.13581,1.74499,3.98118,1.22445,1.71867,1.43480,1.47694,1.03499,9.93829,6.33895,3.20282,2.27401,1.72096,4.10524,0.795580,4.81603,24.0364,51.6038,64.2867,8.87340,2.64200,3.12495,3.06102,2.47645,24.0305,86.9719,697.136,104.536,16.4796,2.39744,1.93037,3.44044,2.26992,10.9985,52.5410,130.032,95.2882,12.5263,1.62993,2.37761,2.00531,1.43188,1.17488,9.91939,44.4893,36.2810,7.73938,1.98997,2.17010,2.60729,2.39552,1.87345,1.62964,3.47020,6.64138,2.36718,2.19769,1.36395,0.954434,1.99731,1.92880,2.23375,2.19348,2.50571,2.90687,2.01271,0.724874
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",42,15.1920,15.0976,0.0475118,0.000217154,0.0493270,0.000228653,0.0506461,0.000240157,0.0513329,0.000251586,0.0516077,0.000263369,56433.24233182743,0.00209544,0.00138616,4.40565,2.05643,2.01017,8493.56,0.433152,0.912810,1.40137,3.00899,1.62388,3.60984,2.25869,0.669506,0.193645,1.43475,2.75569,2.39237,1.31551,2.12740,1.07565,1.60816,5.17808,1.32022,1.81395,2.08720,1.64807,1.76415,10.7307,7.15769,3.14157,2.60418,2.20543,3.96655,1.82517,4.59597,25.0953,53.2288,64.1437,9.60865,1.94187,3.14092,2.93322,3.54112,25.2456,87.7327,698.292,104.403,16.5926,2.90390,1.95959,3.37886,2.28726,11.4102,52.9636,124.130,96.2748,13.0206,1.80503,2.55015,1.46041,1.20528,1.50484,10.4911,44.6633,35.5862,6.72922,1.84629,1.33246,1.93561,2.79590,1.34593,1.17589,3.56222,6.09975,2.14636,2.75977,1.53936,0.666563,1.10473,1.33310,2.41548,1.98382,2.93046,1.93789,2.04153,0.833728
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",43,15.1831,15.1091,0.0480595,0.000218032,0.0498149,0.000229382,0.0511026,0.000240789,0.0517674,0.000252138,0.0520276,0.000263852,56433.24235460666,0.00215096,0.00138603,4.32809,2.05453,1.96785,8639.56,0.231842,1.02885,1.27761,3.52773,1.34316,3.80519,2.29517,1.41726,0.622811,0.995073,2.02841,3.76179,1.74657,2.48571,1.73671,1.87979,3.96157,1.20486,1.79205,2.30442,1.78244,1.58451,10.2441,7.37692,3.27623,2.50423,1.56029,3.98826,0.676830,4.93323,25.5175,55.2624,62.4877,10.3493,2.83996,3.40253,3.28248,2.30315,24.1746,85.9839,710.856,112.630,16.4656,2.14392,1.91603,3.42037,1.93319,9.87582,51.4719,121.336,99.4637,12.3472,1.45182,2.28103,1.68010,1.18505,1.48233,10.0744,43.2949,34.9334,6.86616,1.90520,1.70112,1.80423,3.12401,1.67796,1.27578,3.50427,6.04416,2.16778,2.78147,1.40242,0.781489,0.911417,2.14899,1.83454,1.21560,2.48297,1.97551,1.43700,1.26986
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",44,15.1880,15.0915,0.0474537,0.000219258,0.0491873,0.000231148,0.0504549,0.000243152,0.0511137,0.000255177,0.0514036,0.000267670,56433.24237738588,0.00214227,0.00144331,4.37427,2.05052,1.99373,8501.56,0.387554,-0.00902973,1.43497,2.72152,1.97442,4.11976,1.97463,1.41429,0.619770,0.653728,1.39407,3.16088,1.88278,2.54508,1.95008,1.39830,4.09914,0.872383,1.57975,1.92870,2.42379,1.36891,10.8088,7.31890,2.82913,2.68210,1.65960,3.60357,2.47142,4.14720,25.4390,55.9085,61.6096,9.39272,2.68196,3.64323,3.04425,2.69830,25.2792,88.4169,698.932,104.440,14.9709,2.22048,1.59323,3.00657,3.34083,9.77767,52.5013,124.479,96.8614,13.2814,1.59026,2.26149,1.38174,1.36469,2.01136,8.90457,42.9186,34.2456,7.99385,1.36772,1.48960,2.72215,3.08683,2.33955,1.62814,2.17915,6.12616,2.09114,2.78274,1.08527,0.779228,1.13789,1.83321,1.75218,1.30384,2.56777,2.39031,1.99581,0.708120
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",45,15.1975,15.0969,0.0479284,0.000213922,0.0496814,0.000224373,0.0509357,0.000234742,0.0515945,0.000244998,0.0518706,0.000255559,56433.24240016510,0.00198867,0.00127820,4.30715,2.03282,1.94848,8604.56,0.953738,1.11612,1.84693,3.21492,1.27093,3.89244,2.54101,1.34556,0.473180,0.136045,2.51096,2.46005,1.22318,3.30044,1.29400,1.59398,3.66996,0.445211,1.74713,1.70228,1.42771,1.22332,10.2771,6.84974,3.07499,1.98946,1.67285,3.84843,0.691722,4.47565,24.7312,53.8302,61.8632,8.60783,2.61613,3.01897,2.66333,2.78915,24.5775,88.1049,707.701,105.746,15.6446,2.39061,2.00373,3.99606,1.95508,10.4505,51.8182,127.602,98.5995,12.4493,1.47495,1.68253,1.23289,1.85493,1.28062,10.3463,43.5657,34.4140,7.53296,1.30229,1.57896,2.04801,2.52414,1.80941,1.64243,2.93565,6.45855,2.34217,2.17248,1.49737,0.869130,1.45463,2.15658,1.91714,1.85956,2.57711,2.40142,1.36389,1.35697
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",46,15.2080,15.1076,0.0477155,0.000215286,0.0495429,0.000226276,0.0508229,0.000237141,0.0515069,0.000247932,0.0518047,0.000259063,56433.24242294433,0.00215766,0.00132639,4.35887,2.05730,1.98198,8572.56,0.954400,0.559435,1.12530,3.13482,1.90609,3.49572,1.90681,1.34661,0.552199,1.27649,2.06793,1.89826,1.63023,3.08039,1.23358,1.61098,3.45139,1.47959,1.48829,2.07418,1.55812,1.43445,11.3394,6.66326,4.22031,3.21682,1.64805,4.16456,1.55740,4.48333,23.6164,50.4578,60.9115,9.97297,2.78288,3.18586,2.74259,2.78913,23.3913,84.4456,705.113,106.074,16.4735,2.39137,1.84407,2.67245,2.68752,11.0191,52.4827,132.408,94.5850,15.2505,1.81065,2.39808,1.12712,1.43043,1.41284,10.0019,46.2395,35.9690,6.71746,1.75178,1.63143,1.74989,2.60825,1.89431,2.08026,3.76505,6.30754,2.50540,2.88179,0.868663,0.948602,1.07175,1.61231,1.76720,1.54602,2.10211,2.65123,1.84639,0.638850
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",47,15.1979,15.0983,0.0475079,0.000216119,0.0492785,0.000227311,0.0505260,0.000238449,0.0511644,0.000249528,0.0514404,0.000261011,56433.24244572355,0.00221397,0.00135857,4.40548,2.05944,1.97964,8464.56,1.00649,0.452539,1.25838,2.54482,1.79973,3.94522,1.95896,1.39822,0.525436,1.22717,2.09661,3.42161,1.97214,2.87333,1.96155,1.48657,4.26789,0.883815,2.19856,1.76523,2.03178,1.20680,8.86328,6.67257,3.13675,2.44286,1.73321,3.61215,1.93492,4.94301,25.1276,52.8591,62.3377,8.44316,2.61134,3.33267,2.71563,3.00096,23.5231,86.5329,695.745,110.018,16.1141,2.20491,1.57707,3.41251,2.79751,11.1281,51.3022,128.623,94.9376,12.7362,1.44338,2.35017,1.29512,1.52028,1.26263,10.8841,45.9318,35.8204,7.19910,1.60409,1.64050,2.34922,2.59610,1.14437,1.48111,3.12668,6.61234,2.25840,2.55821,1.41251,1.07994,1.50525,1.81940,2.27944,1.76632,2.30838,2.70622,1.89948,1.17114
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",48,15.1932,15.1037,0.0474364,0.000212399,0.0492026,0.000222741,0.0504743,0.000232983,0.0511380,0.000243066,0.0514146,0.000253424,56433.24246850277,0.00195351,0.00125880,4.37812,2.02356,1.96763,8447.56,1.04223,-0.0687802,1.05424,2.82169,1.12167,3.74261,2.55005,0.248170,0.560859,0.384390,2.28841,1.88906,1.30902,2.83340,0.603925,1.44769,3.75642,1.15753,1.42147,2.00604,2.03577,1.28697,9.64188,7.23658,3.60724,2.05434,1.58028,3.61400,1.93634,4.94498,25.4496,52.7006,63.8573,9.48312,2.53370,3.65375,2.43744,2.63862,23.4789,86.0003,694.244,107.539,15.9027,2.40015,2.25315,4.08183,2.83645,10.6944,51.3428,126.882,97.9621,13.4118,1.32533,2.23381,1.78125,0.567943,1.26554,11.0457,42.8376,34.1630,6.64896,0.809073,1.79747,1.66366,1.75327,1.92225,0.975488,2.73929,5.89554,2.73140,3.02715,1.65281,0.720433,1.38673,1.54288,1.92826,2.04097,3.37578,2.24381,1.53393,1.28623
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",49,15.1871,15.0967,0.0474430,0.000215054,0.0491434,0.000225922,0.0503771,0.000236810,0.0510187,0.000247644,0.0512962,0.000258860,56433.24249128200,0.00215987,0.00133200,4.32657,2.05727,1.96663,8529.56,0.616702,-0.0183935,1.42590,3.43557,1.88623,4.11104,2.52159,0.772517,0.453742,1.51577,2.68011,3.38836,1.55051,2.44523,1.61964,1.76337,4.47167,1.00839,1.48986,1.75697,1.55858,1.59341,10.0999,7.70767,3.28472,2.04328,2.11591,4.18514,2.20243,4.81885,24.8405,54.3412,61.0924,8.63679,3.12239,3.04758,1.54785,2.68944,22.0264,86.4587,701.484,106.457,15.4585,2.92835,1.98454,3.06476,2.28840,10.0717,52.5620,125.833,95.9508,11.8296,1.33207,2.08580,1.68936,1.51293,1.64612,9.44726,43.6998,34.9419,5.69064,1.59812,1.78630,1.84627,2.62864,1.41012,1.78729,3.54815,6.72751,1.97666,2.04386,1.20799,0.771688,1.20602,1.98375,2.36354,2.24242,2.63636,2.38063,1.34364,0.379055
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",50,15.1723,15.0951,0.0476482,0.000215002,0.0493710,0.000225796,0.0506713,0.000236667,0.0513381,0.000247406,0.0515974,0.000258455,56433.24251406122,0.00209925,0.00132115,4.32961,2.01739,1.97860,8552.56,0.325588,0.724299,1.29144,2.97936,1.91180,3.89886,2.54703,1.35159,0.557846,1.18365,2.20828,3.04483,1.69591,2.83014,0.755949,1.29043,4.14634,0.919313,1.66720,2.09765,1.73523,0.665081,10.9739,7.88983,2.52688,2.84825,1.74691,3.76356,2.00960,4.93967,25.0441,58.0072,64.6516,10.1166,2.60771,3.09022,2.82597,2.87509,25.4545,87.9471,703.403,108.025,14.9882,2.07915,1.44922,3.29033,2.43701,10.7699,52.1460,118.450,97.7168,12.5341,1.47901,2.15262,1.47157,1.45356,1.67048,8.99355,42.1348,32.7534,7.84443,1.53647,1.11148,2.04014,2.28573,1.52921,1.43896,2.65010,5.25166,1.78111,2.00834,1.40939,0.637668,1.46054,2.31656,1.92334,2.26605,2.26385,2.40864,2.33370,0.245939
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",51,15.1849,15.0956,0.0480549,0.000218905,0.0498026,0.000230459,0.0510872,0.000242103,0.0517510,0.000253720,0.0520177,0.000265740,56433.24253684045,0.00213601,0.00140841,4.30412,2.03397,1.96857,8659.56,-0.143798,1.05045,0.898547,2.82670,1.60243,3.42964,2.95163,1.28050,0.722745,0.629642,2.13940,2.14195,1.39186,3.07582,1.30664,1.68357,4.39033,1.08387,1.85989,1.81726,1.53985,1.25810,10.7008,7.28674,2.56371,2.49412,1.86492,3.32488,0.786566,5.20104,25.8713,55.2156,65.2359,8.62518,3.11084,3.43484,1.97234,2.64338,26.0164,88.0333,712.516,104.705,16.6533,2.24518,2.09839,3.45612,2.44533,10.3053,53.7687,122.266,98.2091,11.5091,1.96279,2.00626,1.58941,1.65103,1.31434,11.0946,41.9350,33.5799,6.61989,1.17735,1.61406,2.98161,2.77107,1.16570,1.61916,3.69162,6.31321,2.12273,2.65688,0.878140,1.12103,1.39139,1.93429,2.54959,1.86848,2.67129,1.66476,1.69938,0.891558
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",52,15.1773,15.0948,0.0478480,0.000217989,0.0496196,0.000229463,0.0509606,0.000241058,0.0516611,0.000252574,0.0519227,0.000264419,56433.24255961968,0.00202784,0.00139313,4.28596,2.01752,1.97134,8646.56,0.397239,0.637042,1.44448,3.37383,1.74579,3.81153,1.98419,0.949590,0.314751,1.01727,2.66381,2.12804,1.37833,2.03287,0.439717,1.20800,3.51183,1.53978,1.43988,2.10427,1.66473,2.25735,12.4563,7.65661,2.76736,3.08997,2.06728,3.92319,0.845390,5.02438,25.7715,58.9790,62.1795,9.56352,2.45443,3.25553,2.58402,2.78795,26.7922,86.6384,711.464,106.880,15.1470,2.30999,3.20405,3.67896,2.51019,10.2916,50.6078,118.121,98.2767,13.1654,1.39553,2.14722,1.15804,1.61934,1.44186,10.1907,41.9842,32.8389,6.98449,1.30312,1.58170,2.12268,2.75248,0.603318,1.36557,2.88886,6.53534,2.10210,2.79389,1.33575,0.947045,1.83618,1.68479,1.91775,1.77561,2.09974,1.81700,1.68412,0.715725
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",53,15.1829,15.0935,0.0478025,0.000218026,0.0495544,0.000229499,0.0508592,0.000241073,0.0515458,0.000252608,0.0518261,0.000264519,56433.24258239890,0.00205986,0.00139610,4.33110,2.03953,1.96051,8582.56,0.316177,0.0778657,1.20241,3.13101,1.18929,4.60497,1.74473,1.42252,0.863752,0.874023,3.21805,1.48326,1.55139,2.44570,1.07725,1.37858,3.76453,1.08751,1.95426,1.91147,1.16659,1.58895,10.4040,7.94368,3.67157,1.96064,2.03292,4.17237,2.34473,5.67198,25.9500,60.6891,62.8374,9.66159,2.23417,3.27366,3.13065,2.38834,24.4175,88.5064,705.889,104.124,15.2276,1.67171,2.40198,3.38050,2.12954,11.3332,50.3019,120.080,100.070,12.0684,1.73018,2.55201,1.04158,0.712708,1.33248,10.1571,43.1400,33.0435,7.02963,1.51354,1.70404,1.91021,2.53918,2.01783,1.38338,3.68422,6.71219,2.04155,2.81155,1.11526,0.628374,1.37575,1.68597,2.30065,2.33402,2.97174,1.98232,1.84362,1.03468
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",54,15.1724,15.1013,0.0477368,0.000214361,0.0494656,0.000224968,0.0507810,0.000235643,0.0514723,0.000246175,0.0517553,0.000256991,56433.24260517812,0.00203039,0.00129968,4.30358,2.03629,1.98269,8618.56,1.11501,0.481817,1.93004,2.73464,1.43232,2.86249,1.98798,1.03244,0.239920,-0.480357,2.45972,2.57034,2.18476,1.74339,1.16476,1.54288,4.16778,0.862451,1.51022,1.85782,1.50185,2.24877,11.2835,8.13033,3.77380,2.92573,1.35727,3.66920,2.14871,4.60768,24.5455,57.3451,62.3168,10.1792,2.35172,3.87013,2.50957,3.18951,24.9760,86.9681,708.984,107.369,17.4700,2.63223,2.08668,4.49428,2.06144,10.0822,50.7154,121.795,97.0136,12.2375,1.42135,1.70837,1.79148,0.896778,1.59245,9.62794,40.6272,32.1985,6.50263,1.13579,1.73059,1.56535,2.80657,1.74531,1.42221,2.71193,6.67180,2.39386,2.77108,1.86844,1.50494,1.30355,2.08005,2.69364,1.30691,2.89450,2.31824,2.65093,1.19976
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",55,15.1850,15.1036,0.0481539,0.000212155,0.0498900,0.000222048,0.0511621,0.000231860,0.0518224,0.000241472,0.0520957,0.000251324,56433.24262795735,0.00205291,0.00121631,4.30407,2.03166,1.95374,8652.56,0.346627,0.586886,1.39348,3.32267,1.45730,2.49052,2.33094,1.45234,0.736430,0.902800,2.32379,2.34091,1.57923,3.10746,1.41531,1.56031,3.95005,0.958687,1.43082,2.49248,2.27601,1.53538,10.5830,6.12279,2.91611,1.82832,2.05762,3.70532,1.48374,3.85741,25.1436,57.8667,62.9943,9.73744,2.62776,3.42913,2.69062,2.57758,24.1307,88.0502,712.008,110.965,14.4308,1.94093,1.95146,3.80291,1.76236,10.2580,52.9950,119.948,98.2401,14.5616,2.23313,2.34708,1.30945,1.29116,1.19709,9.54656,41.9745,35.5158,6.81612,1.45841,1.49595,1.98363,2.15140,1.86018,1.61452,3.29371,6.70782,2.03744,2.65176,1.90617,1.21342,1.09831,1.79408,2.17615,2.19968,1.88668,2.01509,1.39242,0.667069
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",56,15.1959,15.1054,0.0478870,0.000215409,0.0496681,0.000226269,0.0509452,0.000237071,0.0516214,0.000247787,0.0519022,0.000258824,56433.24265073657,0.00213580,0.00132238,4.34357,2.05392,1.97067,8600.56,-0.306358,0.807715,1.37558,2.90393,1.28171,4.29956,2.31284,0.960149,0.561688,0.932298,2.65966,2.28839,1.68560,2.50319,1.67631,1.28047,4.05753,1.76987,1.58596,1.61712,1.49967,1.53492,10.1162,7.16488,3.69358,3.23639,1.58864,3.69529,0.146501,5.73623,23.7706,54.7157,61.4650,9.88680,2.06035,3.09967,2.59491,2.79909,23.6382,86.1637,707.367,110.054,16.6489,2.40071,1.93391,2.72842,2.26759,10.1294,52.7015,124.841,96.3352,12.7621,2.49985,1.52187,1.62855,1.77039,1.27557,10.2599,45.7810,34.9617,6.18335,1.45126,1.72842,1.82051,3.13963,1.46020,1.91757,3.91059,6.53961,2.02672,2.40767,1.97596,0.799767,1.61742,2.01086,1.85216,1.79071,2.34491,2.24410,1.37428,0.888131
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",57,15.1963,15.0987,0.0473475,0.000212223,0.0491014,0.000222551,0.0503745,0.000232801,0.0510466,0.000242905,0.0513261,0.000253277,56433.24267351580,0.00142778,0.00125759,4.35277,2.02454,1.98881,8481.56,-0.0374198,0.121683,0.764666,1.88961,1.15294,3.45675,1.86732,0.990732,-0.0370701,0.266136,2.02132,2.26318,0.804214,2.24159,0.102409,1.41106,3.64053,0.885739,1.17230,1.27414,1.32023,0.954316,10.0938,7.14280,2.42130,2.19407,1.56493,3.40509,2.27081,4.41734,23.7917,51.2785,60.4474,8.38897,2.15882,3.51776,2.54694,2.03289,24.0653,84.1681,696.872,108.711,15.5215,2.19303,1.64390,2.78324,2.71957,10.5787,52.6788,126.117,96.7191,12.8971,1.36658,0.877478,0.962394,0.951939,1.64289,9.44162,41.0801,35.0955,6.55371,0.872316,1.47285,1.83894,2.31328,0.859033,0.609529,2.52941,6.40088,1.57492,1.95900,1.03985,0.513824,0.575040,1.33926,1.57441,1.67363,2.21850,2.19377,1.48544,1.15883
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",58,15.2035,15.1055,0.0471626,0.000215572,0.0489580,0.000226832,0.0502118,0.000238002,0.0508486,0.000249096,0.0511127,0.000260577,56433.24269629502,0.00210662,0.00135978,4.41174,2.04963,1.97321,8385.56,0.558353,1.59523,1.92855,3.69729,1.82797,4.60867,1.74904,0.556549,0.238634,1.43636,2.60405,2.80948,1.55158,2.76363,1.31044,1.84144,3.52927,1.08767,1.60339,1.31783,1.43949,0.997007,9.74525,6.62099,3.47720,2.39364,2.30792,3.66466,2.53394,4.13073,22.8569,52.8341,61.4340,9.45565,2.42698,3.30731,3.21275,2.47216,23.5507,85.7486,689.083,108.422,17.8000,1.99369,1.84510,4.01172,2.44908,10.5455,54.1765,125.752,94.1816,12.9433,1.49281,1.31133,0.924310,0.993738,1.60572,9.56342,45.8780,37.5077,6.83324,1.55261,1.43434,2.47715,2.49486,1.27573,1.41963,3.49164,5.95043,2.38955,2.76652,1.30782,1.02814,1.30288,1.53518,2.30735,1.56362,2.33837,1.23361,2.24883,0.480283
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",59,15.2060,15.1092,0.0479483,0.000219882,0.0497164,0.000231736,0.0509588,0.000243608,0.0516161,0.000255533,0.0518849,0.000267894,56433.24271907425,0.00220590,0.00143910,4.44845,2.03952,1.99857,8474.56,-0.0620703,0.415566,1.14078,2.66868,1.36626,4.22577,2.31864,1.20320,0.410230,0.723819,2.30599,2.81926,1.63930,2.29745,0.543905,2.00478,3.69602,1.64506,1.71083,1.66521,2.01175,0.630149,10.7065,6.73186,2.96062,2.89318,1.87002,4.46094,1.54464,4.39190,24.5661,50.8481,62.9769,9.16175,2.61090,3.73121,2.28789,2.96466,24.1978,86.0074,696.644,115.900,15.8266,2.48639,2.26039,3.94251,2.93412,10.3187,52.9760,130.628,100.320,14.8616,1.81892,2.32906,1.83711,1.57904,1.86979,10.3875,42.5772,35.3254,6.70475,1.82030,1.15417,2.11878,3.13354,1.29992,1.44216,4.14190,6.21279,2.25724,2.86913,1.17331,0.806096,1.85273,2.09397,2.63037,1.80781,2.74027,2.41767,1.54047,1.05315
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",60,15.2027,15.1232,0.0479600,0.000210742,0.0497668,0.000220506,0.0510228,0.000230014,0.0516859,0.000239320,0.0519550,0.000248826,56433.24274185347,0.00194589,0.00118381,4.48762,2.04274,1.96168,8391.56,0.538845,0.620943,1.34735,2.63328,1.49074,3.87424,2.04698,1.32751,0.690944,0.781132,2.51453,2.21526,1.46083,2.19568,1.60850,1.44347,4.53831,1.15297,2.36625,1.61625,1.88647,1.21533,9.80584,7.24487,2.83449,2.60926,2.60159,3.32870,1.33657,4.65400,23.6298,49.6679,65.8011,10.4652,2.47801,2.72107,2.64551,2.13332,20.9204,85.3218,689.498,118.383,17.5308,2.45189,2.06559,3.68335,1.95920,10.4536,54.6481,133.202,97.3922,14.2028,1.08123,2.38473,1.46498,1.61146,1.35141,10.1003,44.9096,36.3038,7.12994,1.21422,1.80237,1.61069,2.08372,1.48068,1.46928,2.76580,6.63497,2.67558,1.95914,1.04172,1.00958,1.20771,1.90853,2.36630,1.54345,2.30767,2.29698,1.50618,1.01912
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",61,15.1929,15.1083,0.0478886,0.000221588,0.0496626,0.000233863,0.0509481,0.000246246,0.0516320,0.000258690,0.0519175,0.000271591,56433.24276463270,0.00205028,0.00148590,4.42693,2.03711,1.99058,8483.56,0.584308,-0.289984,0.991848,3.64336,1.21900,3.76118,1.53647,0.740595,0.0285239,0.925139,2.95943,3.10933,1.36649,2.41665,-0.115005,1.35075,4.05020,1.13668,0.950934,2.16202,2.26456,1.52201,10.1049,6.91293,3.13613,2.20741,1.65456,3.46524,0.226335,5.65934,26.1073,54.7978,61.6257,9.88822,3.65380,3.34041,2.76848,2.25855,23.1810,89.0245,697.506,114.696,16.8326,2.97604,2.11162,3.90344,2.81519,9.57049,52.2099,122.076,100.683,13.9474,1.62043,1.98051,1.45691,1.28015,1.88848,10.0899,42.7553,35.5816,6.48867,0.806969,1.40811,2.28018,2.68070,1.69441,1.68261,3.75596,6.06311,2.02851,3.18825,1.97717,0.975494,1.63465,2.10623,2.25207,1.42233,2.27821,2.26170,1.55167,0.985149
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",62,15.1880,15.1077,0.0473574,0.000218332,0.0491214,0.000230088,0.0504055,0.000241911,0.0510694,0.000253709,0.0513269,0.000265901,56433.24278741192,0.00217697,0.00142441,4.34639,2.05392,1.97154,8507.56,0.463614,0.943037,1.83330,2.79818,1.81279,3.71979,2.60628,1.09471,0.380686,0.959796,2.68548,2.73064,1.32250,3.00530,1.31458,1.53735,4.31971,0.857121,1.34001,1.68393,1.95255,1.44251,11.1910,7.63317,3.60315,2.51938,2.27780,3.47393,-0.311671,5.51011,24.2618,53.7618,60.2771,9.57740,3.18455,3.03014,2.64950,1.81895,24.0100,86.7082,699.523,107.596,16.6239,2.53635,1.50910,3.85827,2.92893,9.60419,52.7285,123.166,95.8780,12.6295,1.41570,2.09109,1.29565,1.43965,0.946270,10.0095,43.4681,35.6600,6.96068,1.60200,1.24863,2.74660,2.99581,1.39260,1.38079,2.59576,5.99337,2.43071,2.65114,1.42915,0.855172,1.28870,1.44175,2.52330,1.45837,2.71952,1.80192,3.03528,1.66259
"ch2/bcd/SPITZER_I2_46467328_0002_0000_1_bcd.fits",63,15.1779,15.0947,0.0474574,0.000222642,0.0491637,0.000235262,0.0504315,0.000248112,0.0510770,0.000261041,0.0513430,0.000274497,56433.24281019114,0.00221402,0.00152865,4.30741,2.04816,1.99019,8576.56,0.413824,0.0961416,1.54141,2.74802,1.68312,3.51061,1.84237,1.12379,0.724131,1.29301,2.85131,2.82735,1.56901,2.77982,0.706832,1.85787,4.09639,1.26085,1.33759,1.91988,1.87282,2.07348,10.7226,7.47006,2.89847,3.29977,1.57292,3.59001,1.67791,4.68379,25.5052,55.6535,65.2707,8.50015,2.26937,3.30963,2.44351,3.44122,25.6216,86.5746,705.471,103.169,15.6604,2.24684,2.01895,3.63437,2.86211,8.90761,51.7721,121.962,95.3262,11.9270,1.82627,2.49143,1.13274,1.03866,1.80732,10.1655,41.1655,34.4724,5.77362,3.03418,74.4867,1.71571,2.49683,1.35475,1.57480,3.33440,6.26729,1.99930,2.76922,1.78687,1.20183,1.69845,2.16952,2.39749,1.56058,2.75325,1.25094,1.46008,1.21250
"ch2/bcd/SPITZER_I2_46467328_0003_0000_1_bcd.fits",0,15.1804,15.1037,0.0470375,0.000217186,0.0487160,0.000228699,0.0499526,0.000240333,0.0505868,0.000251961,0.0508451,0.000264016,56433.24287270000,0.00244270,0.00140771,4.33528,2.06315,1.97447,8495.56,0.947277,0.871691,1.35925,3.85114,1.50306,3.88664,2.13814,1.57683,0.859829,1.05028,2.54212,1.99656,2.03434,3.01593,2.02315,1.47093,4.56702,1.33730,1.72541,2.31614,2.25897,1.19962,10.8782,6.98941,3.13144,2.67228,2.82062,3.30654,1.39143,5.02513,25.2145,56.8983,62.7515,10.0447,3.17128,3.25666,2.65736,2.62329,23.3889,84.6197,696.757,106.165,14.9774,2.14576,2.63881,3.31768,2.54260,9.30155,51.3766,121.011,95.9112,13.1999,1.02976,2.41227,2.33252,1.75075,1.56998,9.21472,41.0930,34.4773,6.48371,1.75715,1.94165,2.88693,2.67588,2.07879,1.52289,3.51529,7.17444,1.94488,2.95032,1.41574,1.33732,1.29562,1.91777,2.76516,1.23164,3.20370,2.14571,1.92008,1.27016
