bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",27,15.1002,15.0721,0.0479781,0.000214343,0.0496020,0.000224669,0.0510101,0.000235374,0.0517238,0.000245813,0.0519879,0.000256469,56241.73623043906,0.00178636,0.00128733,4.20262,2.01363,1.96034,8761.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",28,15.0885,15.0640,0.0477348,0.000221361,0.0492710,0.000233301,0.0506220,0.000245833,0.0512912,0.000258312,0.0515489,0.000271237,56241.73625321829,0.00203706,0.00148536,4.17701,2.01790,1.97548,8766.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",29,15.0843,15.0715,0.0478067,0.000210201,0.0494153,0.000219594,0.0508556,0.000229351,0.0516014,0.000238726,0.0518977,0.000248209,56241.73627599751,0.00175027,0.00117444,4.25563,2.03047,2.00794,8717.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",30,15.0723,15.0830,0.0478135,0.000212970,0.0493754,0.000222948,0.0507662,0.000233357,0.0514621,0.000243470,0.0517151,0.000253780,56241.73629877673,0.00192471,0.00125601,4.24397,2.01068,1.97113,8682.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",31,15.0849,15.0731,0.0477747,0.000220147,0.0493165,0.000231797,0.0506782,0.000244021,0.0513687,0.000256175,0.0516351,0.000268729,56241.73632155596,0.00198021,0.00145271,4.23751,2.02976,1.96498,8696.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",32,15.0868,15.0817,0.0479859,0.000212586,0.0495716,0.000222429,0.0509618,0.000232647,0.0516573,0.000242550,0.0518996,0.000252621,56241.73634433519,0.00192345,0.00123646,4.29756,2.02876,1.97300,8656.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",33,15.0718,15.0815,0.0475587,0.000218561,0.0491107,0.000229965,0.0504949,0.000241937,0.0511804,0.000253768,0.0514261,0.000265954,56241.73636711441,0.00199973,0.00142021,4.25462,2.03329,1.97647,8649.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",34,15.0896,15.0792,0.0480835,0.000219057,0.0496721,0.000230385,0.0510662,0.000242228,0.0517686,0.000253930,0.0520150,0.000265954,56241.73638989364,0.00204295,0.00141119,4.23698,2.01597,1.96058,8747.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",35,15.0871,15.0810,0.0481835,0.000216977,0.0497879,0.000227797,0.0512039,0.000239092,0.0519267,0.000250184,0.0522112,0.000261567,56241.73641267286,0.00194972,0.00135100,4.23185,2.02039,1.97648,8785.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",36,15.0985,15.0841,0.0481394,0.000215558,0.0497596,0.000226090,0.0511688,0.000237030,0.0518942,0.000247746,0.0521557,0.000258683,56241.73643545208,0.00196587,0.00131389,4.26424,2.01358,1.97399,8729.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",37,15.1086,15.0862,0.0481771,0.000208562,0.0497959,0.000217395,0.0511902,0.000226446,0.0519249,0.000235107,0.0522177,0.000243823,56241.73645823131,0.00175951,0.00110346,4.19843,1.99796,1.96312,8790.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",38,15.1108,15.0878,0.0480979,0.000211840,0.0497475,0.000221554,0.0511552,0.000231540,0.0518897,0.000241216,0.0521775,0.000251039,56241.73648101054,0.00187454,0.00120888,4.21791,2.02246,1.95684,8773.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",39,15.1143,15.1036,0.0482330,0.000212103,0.0498429,0.000221747,0.0511862,0.000231629,0.0518865,0.000241254,0.0521698,0.000251069,56241.73650378975,0.00196086,0.00121036,4.22538,2.01219,1.95225,8772.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",40,15.1280,15.0857,0.0477728,0.000222134,0.0494034,0.000234380,0.0507445,0.000247065,0.0514264,0.000259746,0.0516718,0.000272856,56241.73652656898,0.00207070,0.00150332,4.23209,2.01383,1.96437,8701.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",41,15.1455,15.0824,0.0479404,0.000208817,0.0496435,0.000217969,0.0510239,0.000227193,0.0517394,0.000236041,0.0520221,0.000244981,56241.73654934821,0.00174455,0.00112408,4.21530,2.01494,1.95691,8742.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",42,15.1575,15.0848,0.0480050,0.000221392,0.0496959,0.000233454,0.0510139,0.000245804,0.0516695,0.000258125,0.0519058,0.000270878,56241.73657212743,0.00208479,0.00147504,4.22751,2.02237,1.95461,8732.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",43,15.1531,15.0780,0.0479336,0.000218241,0.0495937,0.000229565,0.0509114,0.000241164,0.0515791,0.000252680,0.0518295,0.000264564,56241.73659490666,0.00203617,0.00139557,4.15345,2.00996,1.96745,8819.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",44,15.1315,15.0723,0.0481091,0.000213673,0.0497849,0.000223861,0.0511829,0.000234306,0.0519007,0.000244483,0.0522038,0.000254904,56241.73661768588,0.00189813,0.00126196,4.20602,2.03632,2.00240,8836.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",45,15.1353,15.0819,0.0478357,0.000216176,0.0494889,0.000227048,0.0508507,0.000238226,0.0515554,0.000249252,0.0518377,0.000260585,56241.73664046510,0.00186242,0.00134486,4.20445,2.02660,1.98619,8764.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",46,15.1147,15.0704,0.0480890,0.000212873,0.0497308,0.000222826,0.0511258,0.000233069,0.0518211,0.000242995,0.0520763,0.000253110,56241.73666324433,0.00187424,0.00123977,4.12043,2.00015,1.94173,8866.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",47,15.1148,15.0630,0.0483328,0.000220262,0.0499090,0.000231736,0.0512493,0.000243683,0.0519201,0.000255551,0.0521781,0.000267820,56241.73668602356,0.00203670,0.00143213,4.12772,2.00600,1.95938,8916.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",48,15.1277,15.0696,0.0482450,0.000220988,0.0498560,0.000232725,0.0511935,0.000244891,0.0518668,0.000257006,0.0521235,0.000269537,56241.73670880278,0.00201392,0.00145470,4.16067,2.00688,1.93798,8848.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",49,15.1068,15.0589,0.0483106,0.000211179,0.0499163,0.000220560,0.0513110,0.000230243,0.0520068,0.000239551,0.0522920,0.000249034,56241.73673158200,0.00184439,0.00117810,4.15233,2.02054,1.96059,8890.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",50,15.1092,15.0640,0.0481838,0.000223360,0.0497786,0.000235645,0.0511508,0.000248485,0.0518314,0.000261290,0.0520698,0.000274529,56241.73675436123,0.00203230,0.00151744,4.18002,2.03162,1.95026,8844.56
